Ration_ID,Name,Age,Gender,Address,Phone_No,Aadhaar_ID,Block,Income_Level,Dependent1_Name,Dependent1_Aadhaar_ID,Dependent1_Relation,Dependent1_Age,Dependent2_Name,Dependent2_Aadhaar_ID,Dependent2_Relation,Dependent2_Age,Dependent3_Name,Dependent3_Aadhaar_ID,Dependent3_Relation,Dependent3_Age,Dependent4_Name,Dependent4_Aadhaar_ID,Dependent4_Relation,Dependent4_Age,Dependent5_Name,Dependent5_Aadhaar_ID,Dependent5_Relation,Dependent5_Age,Rice_Entitled,Rice_Claimed,Wheat_Entitled,Wheat_Claimed,Sugar_Entitled,Sugar_Claimed,Kerosene_Entitled,Kerosene_Claimed,ToorDal_Entitled,ToorDal_Claimed,ChanaDal_Entitled,ChanaDal_Claimed,UradDal_Entitled,UradDal_Claimed,Salt_Entitled,Salt_Claimed,MustardOil_Entitled,MustardOil_Claimed,SunflowerOil_Entitled,SunflowerOil_Claimed,Subsidy_Availed,Percent_Ration_Left,Num_Dependents,Over_Claim_Flag,Duplicate_Aadhaar_Flag,Income_Subsidy_Mismatch,Fraud_Label
RAT10253,Ekbal Loyal,45,Male,"H.No. 81, Apte Path, Tirupati 255042",4038724812456,489042407388,Block2,Low,,,,,,,,,,,,,,,,,,,,,2,3,2,2,5,5,1,3,5,5,4,4,4,6,2,2,4,4,1,1,Yes,-16.67,0,1,0,0,1
RAT10254,Theodore Parmer,64,Male,"501, Ratta Marg, Katihar-546012",5160348164060,781826642807,Block2,Low,Ronith,993885770920,Son,14,Yahvi,255099305915,Son,48,,,,,,,,,,,,,3,3,4,4,3,4,2,2,2,2,2,4,4,4,1,1,1,1,4,4,Yes,-11.54,2,1,0,0,1
RAT10255,Ekaraj Balakrishnan,65,Female,"H.No. 55, Banik, Dehradun-336451",6377043460072,203841711293,Block3,Medium,Aadi,826141116341,Daughter,46,Pranav,887881957979,Son,33,Elijah,647385687768,Son,34,Lekha,371384007917,Son,59,Jonathan,310218360184,Spouse,46,4,6,4,4,5,6,5,5,3,3,2,2,2,2,5,6,3,5,2,2,Yes,-17.14,5,1,0,0,1
RAT10256,Ishani Tiwari,39,Female,"H.No. 35, Uppal Nagar, Pudukkottai-521625",4049254879961,673445682693,Block5,Low,Arya,781290636460,Spouse,43,Kritika,252286481973,Spouse,48,,,,,,,,,,,,,5,5,4,5,3,3,3,3,5,5,5,5,5,5,2,3,3,4,5,5,No,-7.5,2,1,0,0,1
RAT10257,Netra Ghosh,64,Female,"H.No. 311, Nagar Path, Phagwara-587627",8444554141218,604932989381,Block4,Medium,,,,,,,,,,,,,,,,,,,,,1,1,2,2,4,4,2,2,4,4,2,2,4,4,5,5,4,4,5,6,Yes,-3.03,0,1,0,0,1
RAT10258,Oliver Verma,43,Male,"H.No. 82, Kata Marg, Pune 254843",2686815263161,245636299504,Block3,Medium,Balvan,735964086736,Spouse,42,Robert,484356048931,Parent,42,Radha,422672158668,Parent,53,,,,,,,,,2,2,1,1,3,3,2,2,1,2,3,3,1,1,4,4,5,5,3,3,Yes,-4.0,3,1,0,0,1
RAT10259,Mitesh Shukla,37,Female,"000, Pandit Street, Ludhiana-178829",4839631133634,169291535728,Block5,Low,Isha,875535723559,Son,30,Upasna,825970758817,Parent,19,Harish,882536169846,Spouse,33,,,,,,,,,5,6,4,5,3,3,5,7,4,4,1,3,4,4,4,4,4,4,4,4,No,-15.79,3,1,0,0,1
RAT10260,Garima Cheema,39,Female,"H.No. 38, Ganesh Chowk, Machilipatnam-059194",0229978822436,938049300915,Block2,Medium,Manthan,461252935839,Spouse,6,Jeremiah,782933329409,Parent,43,,,,,,,,,,,,,1,1,5,6,4,4,1,1,5,7,5,5,3,3,1,1,1,1,2,2,No,-10.71,2,1,0,0,1
RAT10261,Nitara Cheema,67,Female,"501, Jhaveri Marg, Nadiad 838679",4851527957951,754478695056,Block2,Low,Inaya,665388614719,Parent,33,William,450206160769,Daughter,4,Garima,386293187292,Spouse,20,Ronith,462129930000,Parent,34,Vamakshi,395733958619,Parent,32,3,5,1,1,2,3,3,3,4,6,3,4,4,4,3,3,3,3,1,1,No,-22.22,5,1,0,0,1
RAT10262,Vrishti De,49,Female,"38/268, Seth Ganj, Patna 240346",3149796746222,786301521290,Block5,Medium,Niharika,367106042710,Parent,53,,,,,,,,,,,,,,,,,4,4,1,1,3,3,2,3,3,5,2,2,4,4,3,3,2,2,5,5,Yes,-10.34,1,1,0,0,1
RAT10263,Panini Raval,32,Male,"H.No. 50, Soman Road, Purnia 576631",7634218072148,924607677897,Block5,High,Wakeeta,201402100365,Spouse,57,,,,,,,,,,,,,,,,,2,2,5,5,1,1,4,4,3,3,4,6,4,5,5,5,5,5,4,4,No,-8.11,1,1,0,0,1
RAT10264,Veda Pradhan,66,Male,"983, Gokhale Path, Kochi-183540",9653985791596,914992875794,Block2,Low,Libni,567333377466,Son,60,Yadavi,567239464940,Son,46,Tara,333314805108,Son,58,Jalsa,738837878282,Son,27,Nitara,526772729708,Spouse,32,5,5,2,2,4,4,2,3,2,2,5,5,5,5,5,6,4,4,4,5,Yes,-7.89,5,1,0,0,1
RAT10265,Damyanti Ravel,31,Female,"H.No. 589, Bakshi Road, Durg-014116",1346426483224,186230838785,Block5,Medium,Tanvi,786149365791,Daughter,24,Abhimanyu,791986783164,Daughter,49,Thomas,903645832975,Spouse,22,,,,,,,,,2,2,4,4,2,2,5,5,2,2,4,4,3,5,3,3,2,2,3,4,No,-10.0,3,1,0,0,1
RAT10266,Imaran Kalita,62,Female,"H.No. 35, Vaidya Circle, Kozhikode-935048",2196110169180,529391000257,Block2,High,Aayush,506589896135,Spouse,3,Sudiksha,778781336553,Son,13,Nicholas,549913590152,Son,28,,,,,,,,,3,3,1,1,2,2,4,4,2,2,3,5,5,6,3,5,1,4,2,3,Yes,-34.62,3,1,0,1,1
RAT10267,Jack Chand,51,Male,"H.No. 04, Bhatnagar Marg, Alappuzha 313721",0761163128675,794129055804,Block5,High,Maanas,719772753070,Parent,4,Chanakya,209555217673,Son,39,Amruta,290894567825,Spouse,35,,,,,,,,,5,5,5,8,3,3,1,1,4,4,2,2,5,5,3,3,2,2,4,4,No,-8.82,3,1,0,0,1
RAT10268,Tanmayi Pandey,33,Male,"64, Varma Ganj, Lucknow 642354",4970163511151,159114087807,Block2,Medium,Krishna,281058986534,Spouse,2,Rishi,321300201484,Spouse,58,,,,,,,,,,,,,5,5,3,3,2,2,1,1,3,3,5,7,2,2,1,1,2,2,2,2,Yes,-7.69,2,1,0,0,1
RAT10269,Warda Kaul,62,Male,"H.No. 91, Mannan Zila, Berhampur 772372",2122667466751,756033433885,Block2,High,Zaitra,532244485225,Parent,24,Libni,610336645390,Parent,6,Faraj,319461917643,Spouse,53,Baghyawati,393778305730,Spouse,36,Niharika,386330195647,Parent,22,5,5,1,1,3,3,4,4,1,1,4,7,3,3,2,2,3,3,4,4,Yes,-10.0,5,1,1,1,1
RAT10270,Eshana Tata,31,Female,"H.No. 273, Choudhary Path, Morbi 529781",1830486164429,307881363042,Block1,Medium,Riya,373770614102,Son,8,,,,,,,,,,,,,,,,,3,3,4,4,1,1,4,4,3,3,4,4,1,1,3,3,1,4,1,1,No,-12.0,1,1,0,0,1
RAT10271,Simon Gaba,53,Male,"46, Sura Street, Vasai-Virar 384527",6048308122215,484836722381,Block4,Medium,Tanvi,126522282123,Daughter,11,Rehaan,749506578672,Daughter,48,Kala,126416997063,Spouse,8,Saksham,608942830436,Parent,7,,,,,4,4,1,1,4,4,5,5,1,1,3,3,5,5,1,1,3,3,2,5,No,-10.34,4,1,0,0,1
RAT10272,Pahal Sandal,65,Male,"H.No. 79, Chawla Marg, Dehradun 849841",1034519744498,138676329565,Block5,High,Anika,307569516619,Parent,26,,,,,,,,,,,,,,,,,5,5,3,3,1,2,1,1,5,5,2,2,3,3,4,4,2,2,3,3,No,-3.45,1,1,0,0,1
RAT10273,Tanveer Chaudhuri,26,Female,"918, Rastogi Nagar, Ballia-547598",5943034445352,607758593355,Block2,Medium,Baljiwan,531795877073,Spouse,31,Aahana,591692949628,Parent,42,Yuvraj,599247684748,Son,38,Advaith,460859325615,Parent,3,Vincent,568212360256,Son,25,2,2,3,3,1,1,4,4,3,3,1,1,4,4,4,4,4,4,1,2,Yes,-3.7,5,1,0,0,1
RAT10274,Zansi Behl,68,Male,"H.No. 582, Narula Road, Hosur 901682",0440678525137,408733552309,Block1,Medium,Hiral,803766428747,Spouse,47,Om,302189794483,Daughter,57,Pushti,739669819438,Parent,27,Upasna,634345453178,Son,7,,,,,5,5,4,4,2,2,5,5,4,5,4,4,3,3,1,1,1,1,4,4,No,-3.03,4,1,0,0,1
RAT10275,Janya Natarajan,37,Male,"64/173, Nagar Marg, Srikakulam 349655",5099514543317,358311475884,Block3,Medium,Qarin,761059343060,Son,20,Laban,358995859596,Son,58,Harita,722128214390,Daughter,4,Matthew,259711013024,Son,42,Priya,355999090244,Son,27,1,2,4,4,1,1,4,4,1,1,4,4,5,5,3,6,5,8,5,5,No,-21.21,5,1,0,0,1
RAT10276,Ekiya Gupta,40,Female,"H.No. 67, Chokshi Circle, Noida 225981",1826970940146,257725447903,Block2,Medium,Vedika,945604486623,Daughter,58,Januja,696364176795,Spouse,2,,,,,,,,,,,,,3,3,4,7,5,5,1,1,3,3,5,5,2,3,3,3,4,4,4,4,No,-11.76,2,1,0,0,1
RAT10277,Pahal Kannan,38,Male,"418, Sidhu Path, Sonipat-126895",1404647444951,756033433885,Block4,High,Ronith,541344646327,Son,26,Om,914827158287,Son,15,Bhavya,236756151735,Daughter,4,,,,,,,,,5,8,2,2,3,3,2,2,5,5,3,5,2,2,2,2,1,1,4,4,Yes,-17.24,3,1,0,1,1
RAT10278,Elijah Shanker,28,Male,"964, Ramachandran, Patiala-553999",9238728828075,500411383602,Block4,Medium,Manbir,763085172279,Daughter,17,Samarth,903273462349,Parent,32,Gabriel,252437363874,Son,3,Aarush,934354315074,Son,42,,,,,4,4,1,1,1,1,3,3,5,5,3,5,5,5,4,4,2,2,2,2,No,-6.67,4,1,0,0,1
RAT10279,William Venkatesh,60,Male,"H.No. 451, Kalita Road, Sultan Pur Majra 849122",6055654773168,970974758687,Block1,High,Karan,828562931046,Son,17,Fiyaz,109864021422,Daughter,26,Zilmil,742177956680,Daughter,29,,,,,,,,,1,1,1,1,4,5,4,7,1,1,1,1,5,5,5,5,3,3,4,4,Yes,-13.79,3,1,0,1,1
RAT10280,Vinaya Bhavsar,55,Female,"27, Rama Chowk, Thoothukudi-766174",4017995352178,768985200264,Block3,High,Dhriti,735703807886,Daughter,20,Harrison,300280030029,Son,46,,,,,,,,,,,,,4,7,4,4,3,3,2,2,3,5,5,6,3,6,2,2,1,2,4,6,No,-38.71,2,1,0,0,1
RAT10281,Yashvi Purohit,43,Male,"H.No. 888, Ram, Pallavaram-422058",7872858369660,225992816286,Block4,Medium,Zayan,976694288728,Spouse,48,Vinaya,685785266929,Daughter,23,,,,,,,,,,,,,2,3,4,4,1,1,1,1,2,2,5,5,5,5,3,3,5,5,3,3,Yes,-3.23,2,1,0,0,1
RAT10282,Widisha Mane,58,Female,"33/62, Nagar Road, Imphal-441761",1977507199163,531588758649,Block1,Medium,Chakrika,575021027734,Spouse,22,Eiravati,178460382812,Parent,25,Yashasvi,636465225698,Son,23,Zansi,384281786130,Son,22,,,,,5,5,2,2,1,1,1,1,3,3,1,1,2,2,4,4,3,5,4,4,Yes,-7.69,4,1,0,0,1
RAT10283,Krisha Khalsa,33,Male,"H.No. 40, Ahluwalia Street, Pune 180877",2038933389550,636809830732,Block3,High,Jhalak,991666204057,Spouse,39,Chatura,932723931453,Daughter,52,,,,,,,,,,,,,4,4,3,3,1,1,3,3,1,3,4,4,5,5,5,5,4,4,3,3,Yes,-6.06,2,1,0,1,1
RAT10284,Oeshi Kaul,51,Male,"45, Mall Road, Kirari Suleman Nagar 018386",2729031340540,639573653833,Block4,High,Viraj,261253578329,Parent,43,Yuvraj,722860560401,Parent,42,Gabriel,842916333026,Spouse,26,Vivaan,198929934798,Spouse,25,Krish,233163281856,Parent,22,3,5,3,3,4,4,5,5,2,2,1,1,1,1,5,5,2,2,1,1,Yes,-7.41,5,1,0,1,1
RAT10285,Megha Chanda,45,Male,"21/57, Dayal Road, Phusro 735664",6495768704498,232221810413,Block3,Low,Gagan,402023436064,Son,12,Rachana,143215660398,Parent,7,,,,,,,,,,,,,1,1,2,2,4,4,5,5,5,5,1,1,5,5,1,1,1,3,4,4,No,-6.9,2,1,0,0,1
RAT10286,Faras Nori,41,Female,"H.No. 629, Pandey Street, Bongaigaon 609307",7121217799726,816980437791,Block4,Medium,Frado,379671736561,Daughter,18,Hitesh,887678082863,Daughter,34,,,,,,,,,,,,,1,4,5,5,4,7,3,3,3,6,5,5,5,5,4,4,2,2,2,2,Yes,-26.47,2,1,0,0,1
RAT10287,Isha Dalal,26,Female,"53/21, Bora Path, Uluberia-961679",1466172746704,543330555461,Block3,Medium,Maanas,583355521985,Spouse,33,Lajita,723600139613,Daughter,52,Yahvi,419495193043,Son,52,Advika,759089814014,Son,29,Mitesh,502908756465,Parent,40,2,2,5,5,5,5,1,1,4,4,4,4,3,6,3,3,1,1,2,2,Yes,-10.0,5,1,0,0,1
RAT10288,Max Brahmbhatt,44,Female,"H.No. 987, Mannan Ganj, Mau-612652",9469730219669,892653354480,Block3,Medium,Yutika,864879335826,Son,31,Udyati,160792929519,Parent,29,Arya,627951598572,Son,56,,,,,,,,,1,2,3,3,4,4,3,3,1,1,3,3,3,4,5,5,3,3,1,1,No,-7.41,3,1,0,0,1
RAT10289,Reyansh Shroff,43,Male,"97, Devi Ganj, Dharmavaram-171580",9727116557150,454905962594,Block4,Low,Hemangini,614147710910,Daughter,20,Vincent,185439411621,Son,30,,,,,,,,,,,,,5,5,4,5,1,4,1,1,3,3,4,4,2,2,5,7,3,5,4,5,Yes,-28.12,2,1,0,0,1
RAT10290,Hemangini Acharya,51,Male,"274, Maharaj Zila, Muzaffarnagar-186239",7883082731006,973078644502,Block3,Medium,Teerth,994081348105,Son,11,Rachana,748492346998,Spouse,39,Aahana,577568158620,Son,20,Thomas,296677294005,Son,46,Girish,762828867359,Son,38,1,1,3,3,1,1,3,3,2,2,4,4,1,2,5,5,5,5,2,2,Yes,-3.7,5,1,0,0,1
RAT10291,Darpan Ganesan,56,Male,"63/94, Handa, Ahmedabad 379811",0395453734827,779887326249,Block3,High,Samaksh,627616848842,Son,46,,,,,,,,,,,,,,,,,5,5,4,4,4,4,2,4,5,5,1,3,4,6,4,4,1,2,5,5,Yes,-20.0,1,1,0,1,1
RAT10292,Maanas Basu,43,Female,"H.No. 877, Bath Chowk, Bhiwani-195466",2542324424227,755366979228,Block1,High,Pahal,673420237373,Daughter,59,Pranav,127106733142,Daughter,9,Amol,329038088203,Parent,54,,,,,,,,,5,5,1,1,1,1,5,5,3,3,1,4,1,1,4,4,3,3,5,5,No,-10.34,3,1,0,0,1
RAT10293,Vedika Kale,61,Male,"97, Gopal Nagar, Darbhanga 659275",0569976033897,782511571166,Block2,High,Vanya,591689547913,Daughter,60,Girindra,514885051995,Daughter,49,,,,,,,,,,,,,3,3,3,3,3,3,3,3,5,5,2,2,4,4,4,4,1,1,3,3,Yes,0.0,2,0,0,1,1
RAT10294,Harini Behl,66,Male,"H.No. 69, Kulkarni Chowk, Kulti 423753",5276660379995,568056811880,Block4,Medium,Lila,231986833683,Spouse,60,Urvi,601542949149,Spouse,25,Raghav,101111570743,Son,6,,,,,,,,,1,1,5,5,5,5,2,2,3,4,5,5,4,4,3,3,2,4,2,2,No,-9.38,3,1,0,0,1
RAT10295,Noah Nagy,33,Female,"17/908, Baria Chowk, Faridabad-426291",5667207640001,510275278791,Block4,High,Leela,868054477210,Son,38,Kamya,852680034376,Daughter,56,,,,,,,,,,,,,4,4,3,3,4,7,2,2,5,5,1,1,4,4,3,3,4,4,5,5,No,-8.57,2,1,0,0,1
RAT10296,Faras Pingle,62,Female,"H.No. 583, Wali Ganj, Unnao 225469",8069926138952,965566839155,Block3,Low,Thomas,677385910633,Daughter,37,Jyoti,943723645033,Parent,13,Anya,755376010220,Parent,21,,,,,,,,,3,3,4,4,5,5,5,5,2,2,4,6,3,3,5,5,3,3,1,1,No,-5.71,3,1,0,0,1
RAT10297,Ishanvi Edwin,63,Female,"H.No. 14, Gopal Nagar, Orai 885416",3609991793894,901472544402,Block3,Medium,Harish,972847500367,Son,11,Mason,998717552103,Daughter,21,Amara,897262598919,Parent,51,Damyanti,424751039160,Son,42,Urishilla,138102829216,Spouse,36,4,7,1,4,4,4,2,2,4,4,4,4,1,1,5,5,3,5,5,5,No,-24.24,5,1,0,0,1
RAT10298,Onkar Tandon,62,Male,"22/79, Chauhan Circle, Silchar 131121",2154573177052,110429975972,Block3,Low,Nilima,165284580128,Son,31,Gaurav,848164647357,Spouse,32,Samarth,968472089098,Parent,42,Arya,451563434150,Son,59,Matthew,454362015668,Spouse,44,1,1,2,2,3,3,3,3,1,1,1,1,2,4,1,1,1,1,5,5,Yes,-10.0,5,1,0,0,1
RAT10299,Suhani Natarajan,51,Female,"H.No. 19, Sinha Chowk, Srinagar 310100",7233431703566,105465494657,Block1,Low,Damini,894267303555,Spouse,26,George,516161067702,Daughter,8,Chameli,677395571432,Spouse,52,Champak,448011268453,Parent,13,,,,,5,5,5,5,3,3,5,5,5,6,1,3,4,4,5,6,4,4,4,6,Yes,-14.63,4,1,1,0,1
RAT10300,Mekhala Krishnan,48,Female,"76, Chaudry Zila, Ballia-094502",5878775217132,120448723232,Block5,Medium,,,,,,,,,,,,,,,,,,,,,5,5,5,5,1,1,4,4,4,7,4,7,3,3,4,4,4,4,3,3,Yes,-16.22,0,1,0,0,1
RAT10301,Gagan Saraf,36,Male,"243, Menon, Salem-644078",5392817278753,489133999189,Block1,Low,Harrison,164378719560,Son,26,Rushil,149674409518,Daughter,2,Gaurika,435501694453,Daughter,43,Farhan,360398401770,Spouse,55,Arin,874208752488,Parent,1,5,5,1,2,4,4,1,1,3,3,1,1,4,4,5,6,1,1,3,3,No,-7.14,5,1,0,0,1
RAT10302,Caleb Hegde,67,Male,"26/14, Sawhney Marg, Saharsa 493611",7106718226262,219656945510,Block3,Medium,Damyanti,968438957878,Spouse,52,Gaurika,135733146581,Spouse,8,,,,,,,,,,,,,3,4,4,4,2,2,1,1,4,4,1,1,5,5,5,6,5,5,5,8,No,-14.29,2,1,0,0,1
RAT10303,Ekta Singh,27,Male,"H.No. 796, Halder Ganj, Muzaffarnagar 524881",9329481945539,793766333124,Block2,High,,,,,,,,,,,,,,,,,,,,,1,1,2,4,1,1,4,4,3,3,4,4,5,5,2,2,5,5,2,2,Yes,-6.9,0,1,0,1,1
RAT10304,Faris Prasad,31,Male,"21/38, Krishnamurthy, Belgaum 399304",6169307849473,535415499454,Block3,Medium,Samuel,305738371341,Parent,57,Varsha,961284780234,Spouse,58,Kabir,411859911733,Parent,58,Balvan,897817388651,Spouse,30,Damyanti,816464348407,Son,8,5,5,2,2,1,1,2,4,5,5,3,3,1,1,2,2,5,5,2,2,Yes,-7.14,5,1,0,0,1
RAT10305,Kashvi Basak,47,Male,"87/284, Iyengar Marg, Tiruppur-552069",2684977488852,887944219511,Block2,Medium,Mekhala,614808580730,Daughter,31,Unnati,381825601082,Son,32,,,,,,,,,,,,,5,5,1,1,1,4,2,2,2,2,5,5,1,1,1,3,3,3,2,2,Yes,-21.74,2,1,0,0,1
RAT10306,Faraj Chakrabarti,63,Female,"H.No. 633, Sagar Zila, Patiala-562307",2992494572153,192218916588,Block4,High,Peter,225986708920,Daughter,25,Vidhi,934076986210,Parent,52,Thomas,896627891322,Parent,13,Ishaan,489509617165,Spouse,5,,,,,4,7,1,1,2,5,2,2,3,6,4,4,4,4,1,1,4,4,3,3,Yes,-32.14,4,1,0,1,1
RAT10307,Omkaar Chawla,45,Male,"419, Seth Nagar, Medininagar-676231",0496302546618,964829456476,Block4,High,Vyanjana,461271480166,Son,22,Udant,989749744865,Parent,8,Darpan,479597252469,Daughter,52,,,,,,,,,1,4,2,2,2,2,4,4,3,3,4,5,2,2,5,5,3,3,1,1,No,-14.81,3,1,0,0,1
RAT10308,Harish Sarma,37,Male,"H.No. 259, Sundaram Circle, Davanagere 491919",6107762678257,436616020032,Block4,Low,Qasim,843174141682,Son,3,Kamya,105242802905,Daughter,45,Max,706318929137,Son,45,Madhavi,723648243591,Son,10,Raksha,169405255032,Daughter,19,4,4,2,2,3,3,5,5,2,2,2,2,4,4,2,2,2,2,2,2,No,0.0,5,0,0,0,1
RAT10309,Robert Kapur,50,Female,"H.No. 604, Dass Marg, Nangloi Jat 474437",4487313182250,832864258648,Block5,Low,Aayush,708355031879,Parent,54,Rohan,799895316782,Spouse,35,Nisha,739650721872,Son,28,,,,,,,,,2,2,1,1,2,5,5,5,3,4,5,5,5,5,3,3,5,5,2,5,Yes,-21.21,3,1,0,0,1
RAT10310,Qarin Wable,46,Female,"53/215, Tella Chowk, Kanpur 644476",1421948764344,412003611270,Block3,High,Damini,997006724435,Daughter,21,Ekta,101772096610,Son,32,Harinakshi,173712624472,Daughter,3,Hemal,323230395036,Daughter,8,Eta,879920358597,Daughter,13,3,3,2,2,4,4,5,5,2,2,4,4,3,3,1,1,4,5,5,5,No,-3.03,5,1,0,0,1
RAT10311,Aradhana Narayanan,67,Male,"96/11, Kant Nagar, Bareilly 251106",1411233681338,527491413121,Block2,High,Yamini,358834922831,Spouse,34,Vasatika,176745768754,Spouse,34,Rohan,827840717805,Daughter,25,Bhavya,147613693231,Spouse,24,Warhi,139100076567,Spouse,4,1,1,5,5,1,1,2,5,1,1,2,2,2,2,5,5,2,2,3,3,No,-12.5,5,1,0,0,1
RAT10312,Zaitra Bhargava,43,Male,"24/60, Gala Path, Purnia 342722",6677528938567,884473950765,Block2,Low,Abhimanyu,938199224433,Parent,10,Siya,324210528421,Son,4,Yug,315781443493,Son,3,,,,,,,,,1,1,3,3,5,5,5,5,1,1,4,4,3,3,5,5,1,1,3,3,Yes,0.0,3,0,0,0,0
RAT10313,Fitan Verma,47,Male,"65/471, Swaminathan Nagar, Durgapur-868340",3797620820912,956244171884,Block2,High,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,2,3,1,1,4,4,1,1,4,4,5,5,4,4,No,-12.0,0,1,0,0,1
RAT10314,Faras Ramesh,39,Female,"H.No. 13, Chaudhary Chowk, New Delhi 654470",9926749958901,286056088205,Block4,Medium,Finn,601146432241,Son,26,,,,,,,,,,,,,,,,,4,4,3,5,5,5,1,1,5,5,2,3,2,4,3,3,5,5,4,4,No,-14.71,1,1,0,0,1
RAT10315,Kiaan Bala,70,Male,"98, Swaminathan Street, North Dumdum-439340",4139573081972,251757816394,Block5,Medium,Meghana,716459760181,Daughter,23,Veer,461011996569,Parent,30,Harini,294952280212,Son,25,Ishani,419892174658,Parent,39,Edhitha,846784509905,Parent,48,2,2,4,5,2,2,5,5,4,4,3,4,5,8,5,5,1,1,4,4,Yes,-14.29,5,1,0,0,1
RAT10316,Timothy Varkey,39,Male,"24/859, Singhal Nagar, Kochi 001525",8598159457729,111256700283,Block5,Medium,Balhaar,433016871687,Spouse,49,Anthony,972534997163,Spouse,19,Advay,933144863022,Son,41,Ishwar,499046318034,Spouse,38,Nakul,163217197106,Son,12,3,5,3,3,4,4,5,5,3,3,3,6,1,2,4,4,5,5,4,4,No,-17.14,5,1,0,0,1
RAT10317,Bhanumati Shukla,30,Male,"699, Bandi, Lucknow-653479",9847069009689,866820132989,Block5,Low,Madhavi,619499506479,Daughter,34,Gayathri,221288783882,Son,1,Qasim,543630316579,Daughter,52,Lakshmi,718877599818,Parent,50,Karan,688235964529,Parent,31,2,2,5,5,1,1,2,2,3,3,2,2,4,4,5,8,1,1,1,1,Yes,-11.54,5,1,0,0,1
RAT10318,Noah Bath,29,Male,"106, Tandon Path, Tiruvottiyur-990788",8630691828406,153454936012,Block3,High,Ansh,446240349716,Spouse,29,Reva,290720182769,Son,48,Robert,348742967545,Parent,21,Finn,713603940032,Spouse,34,,,,,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2,2,5,8,5,5,No,-25.0,4,1,0,0,1
RAT10319,Jeet Dash,67,Female,"068, Dugar Circle, Ranchi 057847",9262143964032,873006148828,Block1,High,Dakshesh,873381762570,Daughter,22,,,,,,,,,,,,,,,,,3,3,5,5,4,4,4,4,3,6,2,4,3,3,5,7,3,3,1,3,No,-27.27,1,1,0,0,1
RAT10320,Yashvi Parikh,30,Female,"943, Chhabra Road, Ongole 834482",3180829684457,462292205314,Block5,Medium,Chanchal,126874561675,Daughter,51,Deepa,739378244367,Son,20,Waida,981268126874,Parent,22,,,,,,,,,1,1,4,4,4,4,4,4,5,5,5,5,3,3,5,5,3,3,3,3,No,0.0,3,0,0,0,1
RAT10321,Eiravati Uppal,52,Female,"30/792, Ratti Marg, Darbhanga-734961",0429703764222,402855837461,Block5,High,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,2,5,5,3,3,3,3,4,4,3,3,2,2,1,1,Yes,-3.7,0,1,0,1,1
RAT10322,Anika Naik,68,Female,"534, Sha Ganj, Rourkela 679712",2624238576550,670105076987,Block3,Low,,,,,,,,,,,,,,,,,,,,,3,3,4,4,2,2,3,3,4,4,3,3,1,1,3,4,5,5,1,1,Yes,-3.45,0,1,0,0,1
RAT10323,Kamya Gera,55,Female,"67/35, Ratti Circle, Bhopal 594260",9820058040326,866283719215,Block5,Low,Rachit,682618418469,Son,30,Ayush,446227333373,Spouse,29,Raagini,847293987656,Daughter,6,Kritika,738195262609,Son,18,,,,,4,6,5,5,2,2,2,2,3,5,3,3,1,1,5,5,4,4,2,2,Yes,-12.9,4,1,1,0,1
RAT10324,Jack Sathe,65,Female,"99/600, Kota Path, Karaikudi-160773",2633174280570,795158202749,Block3,Medium,Mitesh,644883045057,Spouse,2,Michael,867633609745,Spouse,33,Isaiah,392669768293,Parent,32,,,,,,,,,3,3,5,5,3,5,3,3,5,7,2,2,4,4,3,3,2,5,4,4,Yes,-20.59,3,1,0,0,1
RAT10325,Yuvraj Prashad,27,Female,"43, Devi Zila, Allahabad-367231",2976879659720,587527370554,Block2,Low,Upadhriti,407241074808,Son,50,Anirudh,735962071644,Daughter,9,Oliver,740984457718,Daughter,30,,,,,,,,,5,8,2,2,5,5,4,4,3,3,5,5,4,4,1,3,3,6,3,3,Yes,-22.86,3,1,0,0,1
RAT10326,Ekavir Kanda,28,Female,"98/442, Pillay, Kolkata 371177",8363723145687,910700576098,Block1,Medium,Oviya,612776850964,Spouse,39,Chandani,412239361056,Parent,54,Vrishti,256377454736,Parent,12,,,,,,,,,4,4,4,4,3,3,3,4,2,2,4,4,5,7,1,3,4,4,4,5,No,-17.65,3,1,0,0,1
RAT10327,Kamala Sampath,55,Female,"25/673, Salvi Zila, Nagpur 556666",4679034913346,319147161063,Block2,Low,Falak,514957802283,Daughter,55,Nisha,437179581767,Son,21,Deepa,217567793167,Parent,32,,,,,,,,,5,5,4,4,3,3,2,3,5,5,1,1,4,4,4,4,5,5,5,5,No,-2.63,3,1,0,0,1
RAT10328,Ishaan Chakraborty,39,Female,"10/622, Thakkar Road, Bhind 672989",5746079755165,970429715222,Block4,Low,Lucky,255900044493,Parent,1,Anirudh,110026985016,Parent,13,Lohit,291990525317,Daughter,60,,,,,,,,,1,1,3,5,2,2,3,3,2,2,3,3,2,5,3,3,1,1,2,2,Yes,-22.73,3,1,0,0,1
